series,x,y
curve,0.05,4.558877644892919
curve,0.06683354192740926,5.271191266913771
curve,0.08366708385481852,5.898308304227918
curve,0.10050062578222779,6.465069059803003
curve,0.11733416770963705,6.9861785543395705
curve,0.13416770963704633,7.47119545466219
curve,0.15100125156445557,7.926747900095961
curve,0.1678347934918648,8.357655483656119
curve,0.18466833541927408,8.767552817108692
curve,0.20150187734668334,9.159261218576924
curve,0.2183354192740926,9.535022723675086
curve,0.23516896120150188,9.896654049014446
curve,0.25200250312891115,10.245651628870956
curve,0.2688360450563204,10.583265483882867
curve,0.28566958698372963,10.910552531093456
curve,0.3025031289111389,11.22841592384138
curve,0.31933667083854816,11.53763465120973
curve,0.33617021276595743,11.838886191791104
curve,0.3530037546933667,12.132764115580216
curve,0.36983729662077597,12.419791946227136
curve,0.38667083854818524,12.700434211134459
curve,0.40350438047559445,12.975105346705039
curve,0.4203379224030037,13.24417694661449
curve,0.437171464330413,13.507983715020632
curve,0.45400500625782225,13.76682839675495
curve,0.4708385481852315,14.02098589148106
curve,0.4876720901126408,14.270706711060827
curve,0.5045056320400501,14.516219903900303
curve,0.5213391739674593,14.757735543391156
curve,0.5381727158948686,14.995446857321776
curve,0.5550062578222779,15.22953205960517
curve,0.5718397997496871,15.460155933656415
curve,0.5886733416770964,15.68747120737112
curve,0.6055068836045057,15.911619752277165
curve,0.6223404255319149,16.132733633581307
curve,0.6391739674593242,16.350936033160995
curve,0.6560075093867335,16.566342063799695
curve,0.6728410513141427,16.779059489927906
curve,0.689674593241552,16.989189367664768
curve,0.7065081351689613,17.196826614934963
curve,0.7233416770963705,17.402060520776747
curve,0.7401752190237797,17.604975201583958
curve,0.757008760951189,17.805650010887035
curve,0.7738423028785982,18.004159908327086
curve,0.7906758448060075,18.200575792682084
curve,0.8075093867334168,18.394964803134936
curve,0.824342928660826,18.587390592407488
curve,0.8411764705882353,18.777913574906616
curve,0.8580100125156446,18.966591152620083
curve,0.8748435544430538,19.153477921153254
curve,0.8916770963704631,19.33862585799894
curve,0.9085106382978724,19.52208449487805
curve,0.9253441802252816,19.703901075767195
curve,0.9421777221526909,19.884120702040217
curve,0.9590112640801002,20.06278646598431
curve,0.9758448060075094,20.239939573809423
curve,0.9926783479349186,20.4156194591435
curve,1.0095118898623279,20.589863887897845
