series,x,y
time_hist,0.11427867187499999,0.0
time_hist,0.342836015625,0.0
time_hist,0.571393359375,0.0
time_hist,0.7999507031249999,0.0
time_hist,1.0285080468749999,0.0022097321257064408
time_hist,1.2570653906249998,0.026516785508477265
time_hist,1.485622734375,0.11711580266244137
time_hist,1.7141800781249998,0.2585386587076536
time_hist,1.9427374218749998,0.30494303334748885
time_hist,2.1712947656249995,0.335879283107379
time_hist,2.399852109375,0.4065907111299851
time_hist,2.6284094531249997,0.34471821161020416
time_hist,2.8569667968749997,0.27621651571330513
time_hist,3.085524140625,0.3093624975989018
time_hist,3.3140814843749995,0.2850554442161309
time_hist,3.542638828125,0.22318294469635053
time_hist,3.7711961718749993,0.2010856234392861
time_hist,3.9997535156249997,0.17898830218222173
time_hist,4.228310859375,0.13479365966809265
time_hist,4.4568682031249995,0.13479365966809317
time_hist,4.685425546874999,0.13037419541667977
time_hist,4.913982890624999,0.10606714203390936
time_hist,5.142540234375,0.07734062439972528
time_hist,5.371097578124999,0.05966276739407379
time_hist,5.599654921875,0.08617955290255136
time_hist,5.828212265625,0.07513089227401884
time_hist,6.056769609374999,0.05966276739407402
time_hist,6.285326953124999,0.030936249759890115
time_hist,6.513884296874999,0.03535571401130313
time_hist,6.742441640625,0.022097321257064366
time_hist,6.970998984374999,0.024307053382770897
time_hist,7.199556328124999,0.024307053382770803
time_hist,7.428113671875,0.022097321257064366
time_hist,7.656671015624999,0.019887589131358005
time_hist,7.885228359374999,0.01988758913135793
time_hist,8.113785703125,0.006629196377119335
time_hist,8.342343046874998,0.004419464251412891
time_hist,8.570900390624999,0.011048660628532141
time_hist,8.799457734375,0.008838928502825782
time_hist,9.028015078124998,0.011048660628532225
angle_hist,0.008726646259971648,0.1146488834678986
angle_hist,0.026179938779914945,0.40127109213764506
angle_hist,0.043633231299858244,0.3439466504036957
angle_hist,0.061086523819801536,0.5445821964725184
angle_hist,0.07853981633974483,1.1178266138120114
angle_hist,0.09599310885968812,1.1751510555459599
angle_hist,0.11344640137963143,1.8917065772203272
angle_hist,0.13089969389957473,2.0923421232891495
angle_hist,0.148352986419518,2.3503021110919216
angle_hist,0.16580627893946132,3.124182074500237
angle_hist,0.18325957145940458,3.095519853633262
angle_hist,0.2007128639793479,3.7547509335736735
angle_hist,0.21816615649929122,3.8693998170415784
angle_hist,0.23561944901923448,3.611439829238807
angle_hist,0.2530727415391778,3.8980620379085593
angle_hist,0.27052603405912107,3.5541153875048512
angle_hist,0.2879793265790644,3.6114398292388006
angle_hist,0.30543261909900765,2.808897644963521
angle_hist,0.32288591161895097,2.837559865830486
angle_hist,0.3403392041388943,2.6655865406286474
angle_hist,0.35779249665883756,2.264315448490994
angle_hist,0.3752457891787808,1.8630443563533554
angle_hist,0.39269908169872414,1.4904354850826795
angle_hist,0.41015237421866746,1.5477599268166289
angle_hist,0.4276056667386108,1.2324754972799121
angle_hist,0.44505895925855404,0.4299333130046191
angle_hist,0.4625122517784973,0.6305688590734434
angle_hist,0.4799655442984406,0.2866222086697461
angle_hist,0.49741883681838395,0.25795998780277146
angle_hist,0.5148721293383272,0.05732444173394958
angle_hist,0.5323254218582705,0.08598666260092382
angle_hist,0.5497787143782138,0.17197332520184763
angle_hist,0.5672320068981571,0.02866222086697461
angle_hist,0.5846852994181004,0.05732444173394922
angle_hist,0.6021385919380438,0.02866222086697479
angle_hist,0.619591884457987,0.0
angle_hist,0.6370451769779303,0.0
angle_hist,0.6544984694978736,0.0
angle_hist,0.6719517620178168,0.0
angle_hist,0.6894050545377601,0.0
angle_hist,0.7068583470577035,0.0
angle_hist,0.7243116395776468,0.0
angle_hist,0.7417649320975901,0.0
angle_hist,0.7592182246175334,0.0
angle_hist,0.7766715171374766,0.0
angle_hist,0.7941248096574199,0.0
angle_hist,0.8115781021773633,0.0
angle_hist,0.8290313946973066,0.0
angle_hist,0.8464846872172498,0.0
angle_hist,0.8639379797371931,0.0
angle_hist,0.8813912722571364,0.0
angle_hist,0.8988445647770797,0.0
angle_hist,0.9162978572970231,0.0
angle_hist,0.9337511498169663,0.0
angle_hist,0.9512044423369096,0.0
angle_hist,0.9686577348568529,0.0
angle_hist,0.9861110273767962,0.0
angle_hist,1.0035643198967397,0.0
angle_hist,1.0210176124166828,0.0
angle_hist,1.038470904936626,0.0
angle_hist,1.0559241974565694,0.0
angle_hist,1.0733774899765125,0.0
angle_hist,1.090830782496456,0.0
angle_hist,1.1082840750163991,0.0
angle_hist,1.1257373675363427,0.0
angle_hist,1.1431906600562858,0.0
angle_hist,1.1606439525762293,0.0
angle_hist,1.1780972450961724,0.0
angle_hist,1.1955505376161157,0.0
angle_hist,1.213003830136059,0.0
angle_hist,1.2304571226560022,0.0
angle_hist,1.2479104151759457,0.0
angle_hist,1.2653637076958888,0.0
angle_hist,1.2828170002158323,0.0
angle_hist,1.3002702927357754,0.0
angle_hist,1.317723585255719,0.0
angle_hist,1.335176877775662,0.0
angle_hist,1.3526301702956054,0.0
angle_hist,1.3700834628155487,0.0
angle_hist,1.3875367553354918,0.0
angle_hist,1.4049900478554354,0.0
angle_hist,1.4224433403753785,0.0
angle_hist,1.439896632895322,0.0
angle_hist,1.457349925415265,0.0
angle_hist,1.4748032179352086,0.0
angle_hist,1.4922565104551517,0.0
angle_hist,1.509709802975095,0.0
angle_hist,1.5271630954950384,0.0
angle_hist,1.5446163880149815,0.0
angle_hist,1.562069680534925,0.0
angle_hist,1.579522973054868,0.0
angle_hist,1.5969762655748116,0.0
angle_hist,1.6144295580947547,0.0
angle_hist,1.6318828506146983,0.0
angle_hist,1.6493361431346414,0.0
angle_hist,1.666789435654585,0.0
angle_hist,1.684242728174528,0.0
angle_hist,1.7016960206944711,0.0
angle_hist,1.7191493132144147,0.0
angle_hist,1.7366026057343578,0.0
angle_hist,1.7540558982543013,0.0
angle_hist,1.7715091907742444,0.0
angle_hist,1.788962483294188,0.0
angle_hist,1.806415775814131,0.0
angle_hist,1.8238690683340746,0.0
angle_hist,1.8413223608540177,0.0
angle_hist,1.8587756533739608,0.0
angle_hist,1.8762289458939043,0.0
angle_hist,1.8936822384138474,0.0
angle_hist,1.911135530933791,0.0
angle_hist,1.928588823453734,0.0
angle_hist,1.9460421159736776,0.0
angle_hist,1.9634954084936207,0.0
angle_hist,1.9809487010135642,0.0
angle_hist,1.9984019935335073,0.0
angle_hist,2.0158552860534504,0.0
angle_hist,2.033308578573394,0.0
angle_hist,2.0507618710933375,0.0
angle_hist,2.0682151636132806,0.0
angle_hist,2.0856684561332237,0.0
angle_hist,2.103121748653167,0.0
angle_hist,2.1205750411731104,0.0
angle_hist,2.138028333693054,0.0
angle_hist,2.155481626212997,0.0
angle_hist,2.17293491873294,0.0
angle_hist,2.1903882112528836,0.0
angle_hist,2.207841503772827,0.0
angle_hist,2.2252947962927703,0.0
angle_hist,2.2427480888127134,0.0
angle_hist,2.2602013813326565,0.0
angle_hist,2.2776546738526,0.0
angle_hist,2.2951079663725436,0.0
angle_hist,2.3125612588924866,0.0
angle_hist,2.3300145514124297,0.0
angle_hist,2.3474678439323733,0.0
angle_hist,2.364921136452317,0.0
angle_hist,2.38237442897226,0.0
angle_hist,2.399827721492203,0.0
angle_hist,2.417281014012146,0.0
angle_hist,2.4347343065320897,0.0
angle_hist,2.452187599052033,0.0
angle_hist,2.4696408915719763,0.0
angle_hist,2.4870941840919194,0.0
angle_hist,2.504547476611863,0.0
angle_hist,2.5220007691318065,0.0
angle_hist,2.5394540616517496,0.0
angle_hist,2.5569073541716927,0.0
angle_hist,2.574360646691636,0.0
angle_hist,2.5918139392115793,0.0
angle_hist,2.609267231731523,0.0
angle_hist,2.626720524251466,0.0
angle_hist,2.644173816771409,0.0
angle_hist,2.6616271092913526,0.0
angle_hist,2.679080401811296,0.0
angle_hist,2.6965336943312392,0.0
angle_hist,2.7139869868511823,0.0
angle_hist,2.7314402793711254,0.0
angle_hist,2.748893571891069,0.0
angle_hist,2.7663468644110125,0.0
angle_hist,2.7838001569309556,0.0
angle_hist,2.8012534494508987,0.0
angle_hist,2.8187067419708423,0.0
angle_hist,2.836160034490786,0.0
angle_hist,2.853613327010729,0.0
angle_hist,2.871066619530672,0.0
angle_hist,2.888519912050615,0.0
angle_hist,2.9059732045705586,0.0
angle_hist,2.923426497090502,0.0
angle_hist,2.9408797896104453,0.0
angle_hist,2.9583330821303884,0.0
angle_hist,2.975786374650332,0.0
angle_hist,2.9932396671702755,0.0
angle_hist,3.0106929596902186,0.0
angle_hist,3.0281462522101616,0.0
angle_hist,3.0455995447301047,0.0
angle_hist,3.0630528372500483,0.0
angle_hist,3.080506129769992,0.0
angle_hist,3.097959422289935,0.0
angle_hist,3.115412714809878,0.0
angle_hist,3.1328660073298216,0.0
