corner,kind,x,y
LR LS,trend,1.716796875,0.0002938212855306709
LR LS,trend,1.720703125,0.00029611953213059286
LR LS,trend,1.724609375,0.0002917588223887895
LR LS,trend,1.728515625,0.00028061641100519117
LR LS,trend,1.732421875,0.0002642513218662297
LR LS,trend,1.736328125,0.000245988433024573
LR LS,trend,1.740234375,0.00023326151301292456
LR LS,trend,1.744140625,0.0002294492553898774
LR LS,trend,1.748046875,0.00023626806944042597
LR LS,trend,1.751953125,0.0002547757313164211
LR LS,trend,1.755859375,0.00028355609576961275
LR LS,trend,1.759765625,0.0003175627911340079
LR LS,trend,1.763671875,0.0003522032067671197
LR LS,trend,1.767578125,0.0003827976456352808
LR LS,trend,1.771484375,0.00040790944078831343
LR LS,trend,1.775390625,0.0004271418115878411
LR LS,trend,1.779296875,0.00043900598783424205
LR LS,trend,1.783203125,0.00044409291583839247
LR LS,trend,1.787109375,0.00044701832468751454
LR LS,trend,1.791015625,0.00045084044973240587
LR LS,trend,1.794921875,0.000458202286032037
LR LS,trend,1.798828125,0.00046942391698605486
LR LS,trend,1.802734375,0.0004834948819702093
LR LS,trend,1.806640625,0.000497367637045737
LR LS,trend,1.810546875,0.0005134700037269951
LR LS,trend,1.814453125,0.0005358004575430633
LR LS,trend,1.818359375,0.0005634872456413079
LR LS,trend,1.822265625,0.0005901369479665246
LR LS,trend,1.826171875,0.0006098514167925896
LR LS,trend,1.830078125,0.0006193626503944781
LR LS,trend,1.833984375,0.0006203596427772791
LR LS,trend,1.837890625,0.0006155910825000682
LR LS,trend,1.841796875,0.0006073375961065505
LR LS,trend,1.845703125,0.00059609376625287
LR LS,trend,1.849609375,0.000581236858364933
LR LS,trend,1.853515625,0.0005611563751658755
LR LS,trend,1.857421875,0.0005354883095498424
LR LS,trend,1.861328125,0.0005064023503991138
LR LS,trend,1.865234375,0.0004773059485947407
LR LS,trend,1.869140625,0.0004489464824530381
LR LS,trend,1.873046875,0.0004252691443202768
LR LS,trend,1.876953125,0.0004154275319145113
LR LS,trend,1.880859375,0.00042276831277584723
LR LS,trend,1.884765625,0.00044642436364752426
LR LS,trend,1.888671875,0.0004825969958999517
LR LS,trend,1.892578125,0.000523944840897712
LR LS,trend,1.896484375,0.000565752331533124
LR LS,trend,1.900390625,0.0006061246366921615
LR LS,trend,1.904296875,0.000644104222117394
LR LS,trend,1.908203125,0.0006742410169129643
LR LS,trend,1.912109375,0.000695831276039349
LR LS,trend,1.916015625,0.0007095561380542394
LR LS,trend,1.919921875,0.0007208310862927198
LR LS,trend,1.923828125,0.0007327521946015656
LR LS,trend,1.927734375,0.0007410585925265284
LR LS,trend,1.931640625,0.0007410421984936826
LR LS,trend,1.935546875,0.0007282216028050739
LR LS,trend,1.939453125,0.0007001075315832956
LR LS,trend,1.943359375,0.0006581197692897258
LR LS,trend,1.947265625,0.000605918194998289
LR LS,trend,1.951171875,0.0005473168809721112
LR LS,trend,1.955078125,0.00048770957796037445
LR LS,trend,1.958984375,0.00043274299918011626
LR LS,trend,1.962890625,0.00038638610841386996
LR LS,trend,1.966796875,0.00035220699356857955
LR LS,trend,1.970703125,0.0003288217673688558
LR LS,trend,1.974609375,0.0003110804114407924
LR LS,trend,1.978515625,0.0002968102265608234
LR LS,trend,1.982421875,0.000284778845192009
LR LS,trend,1.986328125,0.00027528211678015484
LR LS,trend,1.990234375,0.00027328955056142015
LR LS,trend,1.994140625,0.0002812664376874895
LR LS,trend,1.998046875,0.00029505454879777155
LR LS,trend,2.001953125,0.0003115789205110257
LR LS,trend,2.005859375,0.00033262001749523746
LR LS,trend,2.009765625,0.00035587578454478213
LR LS,trend,2.013671875,0.0003809080925460366
LR LS,trend,2.017578125,0.00040672893017506834
LR LS,trend,2.021484375,0.0004350905552539151
LR LS,trend,2.025390625,0.0004703718576620079
LR LS,trend,2.029296875,0.0005048122176020904
LR LS,trend,2.033203125,0.0005304833002076364
LR LS,trend,2.037109375,0.0005479298706922055
LR LS,trend,2.041015625,0.000557351644237975
LR LS,trend,2.044921875,0.0005590193492047408
LR LS,trend,2.048828125,0.0005548871362707653
LR LS,trend,2.052734375,0.0005472305159300473
LR LS,trend,2.056640625,0.0005390553502262374
LR LS,trend,2.060546875,0.0005326140032906801
LR LS,trend,2.064453125,0.0005316289995960226
LR LS,trend,2.068359375,0.0005392364641786501
LR LS,trend,2.072265625,0.0005563733559421744
LR LS,trend,2.076171875,0.000581942274307725
LR LS,trend,2.080078125,0.0006161279610570184
LR LS,trend,2.083984375,0.0006590016425807063
LR LS,trend,2.087890625,0.0007050839573320035
LR LS,trend,2.091796875,0.000748638661679545
LR LS,trend,2.095703125,0.00078820989565434
LR LS,trend,2.099609375,0.0008211002295496199
LR LS,trend,2.103515625,0.0008449882955121275
LR LS,trend,2.107421875,0.000861454798835872
LR LS,trend,2.111328125,0.0008734515702472998
LR LS,trend,2.115234375,0.000882514237675509
LR LS,trend,2.119140625,0.0008883300165145613
LR LS,trend,2.123046875,0.0008861667202302274
LR LS,trend,2.126953125,0.0008789936036718839
LR LS,trend,2.130859375,0.0008706996850778031
LR LS,trend,2.134765625,0.0008569963098915672
LR LS,trend,2.138671875,0.0008353456855903121
LR LS,trend,2.142578125,0.0008073490314187345
LR LS,trend,2.146484375,0.0007768294837549528
LR LS,trend,2.150390625,0.0007482756685637065
LR LS,trend,2.154296875,0.0007289556261703316
LR LS,trend,2.158203125,0.0007218820285733432
LR LS,trend,2.162109375,0.0007248135532433325
LR LS,trend,2.166015625,0.000732134252949219
LR LS,trend,2.169921875,0.0007365874728907433
LR LS,trend,2.173828125,0.0007352762536809861
LR LS,trend,2.177734375,0.000728045633899591
LR LS,trend,2.181640625,0.0007133854026300977
LR LS,trend,2.185546875,0.0006856592023913417
LR LS,trend,2.189453125,0.000643110184732499
LR LS,trend,2.193359375,0.0005906157719189856
LR LS,trend,2.197265625,0.0005373654687231056
LR LS,trend,2.201171875,0.0004908438104700969
LR LS,trend,2.205078125,0.0004537395951328167
LR LS,trend,2.208984375,0.0004276702537651252
LR LS,trend,2.212890625,0.0004098875366357466
LR LS,trend,2.216796875,0.0003951274764585561
LR LS,trend,2.220703125,0.0003810913136283318
LR LS,trend,2.224609375,0.000367675277156852
LR LS,trend,2.228515625,0.00035472827157776094
LR LS,trend,2.232421875,0.00034382807671817697
LR LS,trend,2.236328125,0.00033777617343494655
LR LS,trend,2.240234375,0.000336763210662963
LR LS,trend,2.244140625,0.00034000009294701074
LR LS,trend,2.248046875,0.0003488233453157187
LR LS,trend,2.251953125,0.00035994771254332003
LR LS,trend,2.255859375,0.0003736818273862544
LR LS,trend,2.259765625,0.0003904441910109743
LR LS,trend,2.263671875,0.00041119152992871374
LR LS,trend,2.267578125,0.0004336688784146095
LR LS,trend,2.271484375,0.00045055120311695077
LR LS,trend,2.275390625,0.0004533788059688724
LR LS,trend,2.279296875,0.00044101638197800686
LR LS,trend,2.283203125,0.00042050771478751984
LR LS,trend,2.287109375,0.0003977796993761395
LR LS,trend,2.291015625,0.0003747368244271446
LR LS,trend,2.294921875,0.00035300656974023936
LR LS,trend,2.298828125,0.0003328178131930041
LR LS,trend,2.302734375,0.00031496168546377254
LR LS,trend,2.306640625,0.00029547641652752604
LR LS,trend,2.310546875,0.0002718455869516998
LR LS,trend,2.314453125,0.00024307756321004513
LR LS,trend,2.318359375,0.0002117968964873257
LR LS,trend,2.322265625,0.00018197525784647048
LR LS,trend,2.326171875,0.00015581334072960223
LR LS,trend,2.330078125,0.00013742849340792922
LR LS,trend,2.333984375,0.00013048633670684686
LR LS,trend,2.337890625,0.00013508195279213876
LR LS,trend,2.341796875,0.00015232270431275648
LR LS,trend,2.345703125,0.00017781984522314783
LR LS,trend,2.349609375,0.00020622004594759066
LR LS,trend,2.353515625,0.00023180231733909156
LR LS,trend,2.357421875,0.00024923964833071827
LR LS,trend,2.361328125,0.0002547936085718897
LR LS,trend,2.365234375,0.00024761491767218315
LR LS,trend,2.369140625,0.00023037631660165425
LR LS,trend,2.373046875,0.00020878828106012283
LR LS,trend,2.376953125,0.00018947522300398207
LR LS,trend,2.380859375,0.00017648466710065933
LR LS,trend,2.384765625,0.00016796213693537465
LR LS,trend,2.388671875,0.00015907712373529088
LR LS,trend,2.392578125,0.00014800986675583925
LR LS,trend,2.396484375,0.00013211333407730908
LR LS,trend,2.400390625,0.00010676731624773003
LR LS,trend,2.404296875,7.300309707076704e-05
LR LS,trend,2.408203125,3.520882635749364e-05
LR LS,trend,2.412109375,-6.130216823776946e-07
LR LS,trend,2.416015625,-3.255030510485034e-05
LR LS,trend,2.419921875,-5.791594660504637e-05
LR LS,trend,2.423828125,-7.060768979971324e-05
LR LS,trend,2.427734375,-6.899849241558088e-05
LR LS,trend,2.431640625,-5.569247953871721e-05
LR LS,trend,2.435546875,-3.266089543866016e-05
LR LS,trend,2.439453125,-7.351508787995907e-06
LR LS,trend,2.443359375,1.2376756198659637e-05
LR LS,trend,2.447265625,1.9815083844634597e-05
LR LS,trend,2.451171875,1.2169174394248394e-05
LR LS,trend,2.455078125,-4.087489560269575e-06
LR LS,trend,2.458984375,-2.5328955751919368e-05
LR LS,trend,2.462890625,-4.6248370653109864e-05
LR LS,trend,2.466796875,-6.470935532800882e-05
LR LS,trend,2.470703125,-8.015983410311456e-05
LR LS,trend,2.474609375,-9.305087598411016e-05
LR LS,trend,2.478515625,-0.00010407109931664547
LR LS,trend,2.482421875,-0.00011392827308835623
LR LS,trend,2.486328125,-0.0001234159207373407
LR LS,trend,2.490234375,-0.00013328894265098344
LR LS,trend,2.494140625,-0.00014408562261292943
LR LS,trend,2.498046875,-0.00015598631641510898
LR HS,raw,-0.498046875,0.0
LR HS,raw,-0.494140625,0.0
LR HS,raw,-0.490234375,0.0
LR HS,raw,-0.486328125,0.0
LR HS,raw,-0.482421875,0.0
LR HS,raw,-0.478515625,0.0
LR HS,raw,-0.474609375,0.0
LR HS,raw,-0.470703125,0.0
LR HS,raw,-0.466796875,0.0
LR HS,raw,-0.462890625,0.0
LR HS,raw,-0.458984375,0.0
LR HS,raw,-0.455078125,0.0
LR HS,raw,-0.451171875,0.0
LR HS,raw,-0.447265625,0.0
LR HS,raw,-0.443359375,0.0
LR HS,raw,-0.439453125,0.0
LR HS,raw,-0.435546875,0.0
LR HS,raw,-0.431640625,0.0
LR HS,raw,-0.427734375,0.0
LR HS,raw,-0.423828125,0.0
LR HS,raw,-0.419921875,0.0
LR HS,raw,-0.416015625,0.0
LR HS,raw,-0.412109375,0.0
LR HS,raw,-0.408203125,0.0
LR HS,raw,-0.404296875,0.0
LR HS,raw,-0.400390625,0.0
LR HS,raw,-0.396484375,0.0
LR HS,raw,-0.392578125,0.0
LR HS,raw,-0.388671875,0.0
LR HS,raw,-0.384765625,0.0
LR HS,raw,-0.380859375,0.0
LR HS,raw,-0.376953125,0.0
LR HS,raw,-0.373046875,0.0
LR HS,raw,-0.369140625,0.0
LR HS,raw,-0.365234375,0.0
LR HS,raw,-0.361328125,0.0
LR HS,raw,-0.357421875,0.0
LR HS,raw,-0.353515625,0.0
LR HS,raw,-0.349609375,0.0
LR HS,raw,-0.345703125,0.0
LR HS,raw,-0.341796875,0.0
LR HS,raw,-0.337890625,0.0
LR HS,raw,-0.333984375,0.0
LR HS,raw,-0.330078125,0.0
LR HS,raw,-0.326171875,0.0
LR HS,raw,-0.322265625,0.0
LR HS,raw,-0.318359375,0.0
LR HS,raw,-0.314453125,0.0
LR HS,raw,-0.310546875,0.0
LR HS,raw,-0.306640625,0.0
LR HS,raw,-0.302734375,0.0
LR HS,raw,-0.298828125,0.0
LR HS,raw,-0.294921875,0.0
LR HS,raw,-0.291015625,0.0
LR HS,raw,-0.287109375,0.0
LR HS,raw,-0.283203125,0.0
LR HS,raw,-0.279296875,0.0
LR HS,raw,-0.275390625,0.0
LR HS,raw,-0.271484375,0.0
LR HS,raw,-0.267578125,0.0
LR HS,raw,-0.263671875,0.0
LR HS,raw,-0.259765625,0.0
LR HS,raw,-0.255859375,0.0
LR HS,raw,-0.251953125,0.0
LR HS,raw,-0.248046875,0.0
LR HS,raw,-0.244140625,0.0
LR HS,raw,-0.240234375,0.0
LR HS,raw,-0.236328125,0.0
LR HS,raw,-0.232421875,0.0
LR HS,raw,-0.228515625,0.0
LR HS,raw,-0.224609375,0.0
LR HS,raw,-0.220703125,0.0
LR HS,raw,-0.216796875,0.0
LR HS,raw,-0.212890625,0.0
LR HS,raw,-0.208984375,0.0
LR HS,raw,-0.205078125,0.0
LR HS,raw,-0.201171875,0.0
LR HS,raw,-0.197265625,0.0
LR HS,raw,-0.193359375,0.0
LR HS,raw,-0.189453125,0.0
LR HS,raw,-0.185546875,0.0
LR HS,raw,-0.181640625,0.0
LR HS,raw,-0.177734375,0.0
LR HS,raw,-0.173828125,0.0
LR HS,raw,-0.169921875,0.0
LR HS,raw,-0.166015625,0.0
LR HS,raw,-0.162109375,0.0
LR HS,raw,-0.158203125,0.0
LR HS,raw,-0.154296875,0.0
LR HS,raw,-0.150390625,0.0
LR HS,raw,-0.146484375,0.0
LR HS,raw,-0.142578125,0.0
LR HS,raw,-0.138671875,0.0
LR HS,raw,-0.134765625,0.0
LR HS,raw,-0.130859375,0.0
LR HS,raw,-0.126953125,0.0
LR HS,raw,-0.123046875,0.0
LR HS,raw,-0.119140625,0.0
LR HS,raw,-0.115234375,0.0
LR HS,raw,-0.111328125,0.0
LR HS,raw,-0.107421875,0.0
LR HS,raw,-0.103515625,0.0
LR HS,raw,-0.099609375,0.0
LR HS,raw,-0.095703125,0.0
LR HS,raw,-0.091796875,0.0
LR HS,raw,-0.087890625,0.0
LR HS,raw,-0.083984375,0.0
LR HS,raw,-0.080078125,0.0
LR HS,raw,-0.076171875,0.0
LR HS,raw,-0.072265625,0.0
LR HS,raw,-0.068359375,0.791015625
LR HS,raw,-0.064453125,1.083984375
LR HS,raw,-0.060546875,1.065150669642857
LR HS,raw,-0.056640625,1.0919445903361344
LR HS,raw,-0.052734375,1.0362029196157734
LR HS,raw,-0.048828125,0.9543936965811964
LR HS,raw,-0.044921875,0.8970306698638614
LR HS,raw,-0.041015625,0.8213757924227856
LR HS,raw,-0.037109375,0.7479243239236484
LR HS,raw,-0.033203125,0.5985984340621562
LR HS,raw,-0.029296875,0.5712507659313726
LR HS,raw,-0.025390625,0.4689098011363636
LR HS,raw,-0.021484375,0.4271521935096154
LR HS,raw,-0.017578125,0.2960611979166666
LR HS,raw,-0.013671875,0.2220551407325466
LR HS,raw,-0.009765625,0.1850473985890652
LR HS,raw,-0.005859375,0.1921262150754338
LR HS,raw,-0.001953125,0.2368710147317502
LR HS,raw,0.001953125,0.2618553970182415
LR HS,raw,0.005859375,0.2619356199804745
LR HS,raw,0.009765625,0.2601221619510295
LR HS,raw,0.013671875,0.2543096025196716
LR HS,raw,0.017578125,0.2417421022541955
LR HS,raw,0.021484375,0.2167430701525357
LR HS,raw,0.025390625,0.1854785140879201
LR HS,raw,0.029296875,0.1453062071503632
LR HS,raw,0.033203125,0.1093098363262645
LR HS,raw,0.037109375,0.0755673262294344
LR HS,raw,0.041015625,0.044422568015786
LR HS,raw,0.044921875,0.01318984224695
LR HS,raw,0.048828125,-0.0015437654817626
LR HS,raw,0.052734375,0.003683291058754
LR HS,raw,0.056640625,-0.0093579006170382
LR HS,raw,0.060546875,0.0617001370108153
LR HS,raw,0.064453125,0.034771826292149
LR HS,raw,0.068359375,0.0162297076787531
LR HS,raw,0.072265625,0.0061386836196634
LR HS,raw,0.076171875,0.0010983848622827
LR HS,raw,0.080078125,-0.0009263609045083
LR HS,raw,0.083984375,-0.0019336481769029
LR HS,raw,0.087890625,-0.0022203063518697
LR HS,raw,0.091796875,-0.0027218321529107
LR HS,raw,0.095703125,-0.0031679111040212
LR HS,raw,0.099609375,-0.0032474436569323
LR HS,raw,0.103515625,-0.0034720484627636
LR HS,raw,0.107421875,-0.0036435960015954
LR HS,raw,0.111328125,-0.0037206614240969
LR HS,raw,0.115234375,-0.0037352965134459
LR HS,raw,0.119140625,-0.0038874682016347
LR HS,raw,0.123046875,-0.0045318695625382
LR HS,raw,0.126953125,-0.0045409888738723
LR HS,raw,0.130859375,-0.0049141782448845
LR HS,raw,0.134765625,-0.0048228144471384
LR HS,raw,0.138671875,-0.0048137421652113
LR HS,raw,0.142578125,-0.004841011294497
LR HS,raw,0.146484375,-0.0055683053161707
LR HS,raw,0.150390625,-0.0053753745136233
LR HS,raw,0.154296875,-0.0057444959313814
LR HS,raw,0.158203125,-0.0052938276366223
LR HS,raw,0.162109375,-0.0058558710452154
LR HS,raw,0.166015625,-0.0054731263958493
LR HS,raw,0.169921875,-0.0055499702472009
LR HS,raw,0.173828125,-0.0058983081929253
LR HS,raw,0.177734375,-0.0057425753549508
LR HS,raw,0.181640625,-0.0056820376069647
LR HS,raw,0.185546875,-0.0057538090093029
LR HS,raw,0.189453125,-0.005285038548745
LR HS,raw,0.193359375,-0.0049605688098036
LR HS,raw,0.197265625,-0.0055482717029429
LR HS,raw,0.201171875,-0.0060317347189312
LR HS,raw,0.205078125,-0.0053809626343973
LR HS,raw,0.208984375,-0.0051276082286519
LR HS,raw,0.212890625,-0.0057645315734928
LR HS,raw,0.216796875,-0.0054647827656065
LR HS,raw,0.220703125,-0.0047600412592554
LR HS,raw,0.224609375,-0.0052331517233487
LR HS,raw,0.228515625,-0.0055499157899861
LR HS,raw,0.232421875,-0.0049904639729713
LR HS,raw,0.236328125,-0.0043005523007925
LR HS,raw,0.240234375,-0.0042229428714253
LR HS,raw,0.244140625,-0.0038837656967768
LR HS,raw,0.248046875,-0.0041489980592403
LR HS,raw,0.251953125,-0.0048585156784403
LR HS,raw,0.255859375,-0.0031694533197474
LR HS,raw,0.259765625,-0.0040387222861796
LR HS,raw,0.263671875,-0.0031430301415521
LR HS,raw,0.267578125,-0.0032411374209996
LR HS,raw,0.271484375,-0.0027522892773257
LR HS,raw,0.275390625,-0.0031648108256295
LR HS,raw,0.279296875,-0.0030151346647216
LR HS,raw,0.283203125,-0.0036632766161908
LR HS,raw,0.287109375,-0.0013968592728517
LR HS,raw,0.291015625,-0.0027037263574482
LR HS,raw,0.294921875,-0.0022766077010034
LR HS,raw,0.298828125,-0.0019271871645249
LR HS,raw,0.302734375,-0.0016933692835938
LR HS,raw,0.306640625,-0.0003249405916301
LR HS,raw,0.310546875,-0.0004640287607219
LR HS,raw,0.314453125,-0.0011136052570361
LR HS,raw,0.318359375,0.0003018284939638
LR HS,raw,0.322265625,-0.0003603574008424
LR HS,raw,0.326171875,0.0004163133081492
LR HS,raw,0.330078125,0.0007523231333489
LR HS,raw,0.333984375,0.0001458098051426
LR HS,raw,0.337890625,0.0012594633468981
LR HS,raw,0.341796875,0.0017448104506933
LR HS,raw,0.345703125,0.0004627218528153
LR HS,raw,0.349609375,0.0026167072776003
LR HS,raw,0.353515625,0.0032394376917755
LR HS,raw,0.357421875,0.0024206591933166
LR HS,raw,0.361328125,0.0034752082461915
LR HS,raw,0.365234375,0.0045017206325115
LR HS,raw,0.369140625,0.0042297611652771
LR HS,raw,0.373046875,0.0036840610017512
LR HS,raw,0.376953125,0.003468154045192
LR HS,raw,0.380859375,0.0016647414657517
LR HS,raw,0.384765625,0.004214514985786
LR HS,raw,0.388671875,0.0056631864389734
LR HS,raw,0.392578125,0.0065915535849121
LR HS,raw,0.396484375,0.0084854507762074
LR HS,raw,0.400390625,0.0042355664520118
LR HS,raw,0.404296875,0.0066123908902766
LR HS,raw,0.408203125,0.0042272133596505
LR HS,raw,0.412109375,0.008713861814866
LR HS,raw,0.416015625,0.0090612144124942
LR HS,raw,0.419921875,0.0048757413877275
LR HS,raw,0.423828125,0.0054735962369366
LR HS,raw,0.427734375,0.0098114492654288
LR HS,raw,0.431640625,0.0076057165186643
LR HS,raw,0.435546875,0.0087687589774694
LR HS,raw,0.439453125,0.011497840575107
LR HS,raw,0.443359375,0.0069594789556956
LR HS,raw,0.447265625,0.0110675757527461
LR HS,raw,0.451171875,0.0088519163650826
LR HS,raw,0.455078125,0.0087860312541038
LR HS,raw,0.458984375,0.0147520362197755
LR HS,raw,0.462890625,0.0099000625060527
LR HS,raw,0.466796875,0.0131759483949191
LR HS,raw,0.470703125,0.0108949906763887
LR HS,raw,0.474609375,0.0163108198036582
LR HS,raw,0.478515625,0.0107364847403268
LR HS,raw,0.482421875,0.012332569705162
LR HS,raw,0.486328125,0.0095364166093167
LR HS,raw,0.490234375,0.0123338715117375
LR HS,raw,0.494140625,0.0090878056150646
LR HS,raw,0.498046875,0.0136837978220914
LR HS,raw,0.501953125,0.0116027802932549
LR HS,raw,0.505859375,0.01527145076969
LR HS,raw,0.509765625,0.0148303189163734
LR HS,raw,0.513671875,0.0176995544711259
LR HS,raw,0.517578125,0.0128197044784164
LR HS,raw,0.521484375,0.0138329758485996
LR HS,raw,0.525390625,0.0146479230437119
LR HS,raw,0.529296875,0.0150120462784704
LR HS,raw,0.533203125,0.0178522544006314
LR HS,raw,0.537109375,0.0193036776138691
LR HS,raw,0.541015625,0.0131865229233879
LR HS,raw,0.544921875,0.0141877050875355
LR HS,raw,0.548828125,0.0189363755069186
LR HS,raw,0.552734375,0.0147748305329515
LR HS,raw,0.556640625,0.0187576395988429
LR HS,raw,0.560546875,0.015248650582791
LR HS,raw,0.564453125,0.021153222318339
LR HS,raw,0.568359375,0.0151345696853015
LR HS,raw,0.572265625,0.0133687494057195
LR HS,raw,0.576171875,0.0158981059827729
LR HS,raw,0.580078125,0.0164634374754084
LR HS,raw,0.583984375,0.0161606656444334
LR HS,raw,0.587890625,0.0214850422757231
LR HS,raw,0.591796875,0.0194073923900166
LR HS,raw,0.595703125,0.0169154196433945
LR HS,raw,0.599609375,0.024036936941832
LR HS,raw,0.603515625,0.0214386707662652
LR HS,raw,0.607421875,0.0160051017028106
LR HS,raw,0.611328125,0.0175920367989959
LR HS,raw,0.615234375,0.0174743519319399
LR HS,raw,0.619140625,0.018072108992911
LR HS,raw,0.623046875,0.0148023076417032
LR HS,raw,0.626953125,0.0184165949916557
LR HS,raw,0.630859375,0.0163725565707993
LR HS,raw,0.634765625,0.0118574931177376
LR HS,raw,0.638671875,0.0220536881223818
LR HS,raw,0.642578125,0.0160980022474397
LR HS,raw,0.646484375,0.0203344608693669
LR HS,raw,0.650390625,0.015267997599926
LR HS,raw,0.654296875,0.017827382509365
LR HS,raw,0.658203125,0.0177647513960713
LR HS,raw,0.662109375,0.0147830714904505
LR HS,raw,0.666015625,0.018873332745635
LR HS,raw,0.669921875,0.0188237523002328
LR HS,raw,0.673828125,0.0137582240018839
LR HS,raw,0.677734375,0.0178064898702914
LR HS,raw,0.681640625,0.0153801512895004
LR HS,raw,0.685546875,0.0218164064112565
LR HS,raw,0.689453125,0.0236618554979433
LR HS,raw,0.693359375,0.015813271328255
LR HS,raw,0.697265625,0.0158496636985428
LR HS,raw,0.701171875,0.0160805540931716
LR HS,raw,0.705078125,0.0217456718294032
LR HS,raw,0.708984375,0.0146697369785748
LR HS,raw,0.712890625,0.019560873310684
LR HS,raw,0.716796875,0.0163435486141168
LR HS,raw,0.720703125,0.0196977783191155
LR HS,raw,0.724609375,0.0117150699406582
LR HS,raw,0.728515625,0.0180425285824102
LR HS,raw,0.732421875,0.0197797938337444
LR HS,raw,0.736328125,0.0182964895420068
LR HS,raw,0.740234375,0.0175656698897724
LR HS,raw,0.744140625,0.0205084166899223
LR HS,raw,0.748046875,0.0130701824048502
LR HS,raw,0.751953125,0.0224841630026477
LR HS,raw,0.755859375,0.0247488719344733
LR HS,raw,0.759765625,0.0191534188389574
LR HS,raw,0.763671875,0.014650129671724
LR HS,raw,0.767578125,0.0165290366578487
LR HS,raw,0.771484375,0.0182132179613977
LR HS,raw,0.775390625,0.0155750354129544
LR HS,raw,0.779296875,0.0167601689702863
LR HS,raw,0.783203125,0.0139206994101589
LR HS,raw,0.787109375,0.0218153826754807
LR HS,raw,0.791015625,0.0153066186417636
LR HS,raw,0.794921875,0.0144960308344857
LR HS,raw,0.798828125,0.0128119436098917
LR HS,raw,0.802734375,0.0125403070818128
LR HS,raw,0.806640625,0.0185687020607548
LR HS,raw,0.810546875,0.020018475385524
LR HS,raw,0.814453125,0.0185280625032426
LR HS,raw,0.818359375,0.0131322422447144
LR HS,raw,0.822265625,0.0172282525722473
LR HS,raw,0.826171875,0.0143303197904872
LR HS,raw,0.830078125,0.0263120220027204
LR HS,raw,0.833984375,0.0184540385078102
LR HS,raw,0.837890625,0.0145975150432415
LR HS,raw,0.841796875,0.0169319410976746
LR HS,raw,0.845703125,0.0143570412112288
LR HS,raw,0.849609375,0.0162607416229315
LR HS,raw,0.853515625,0.0187986733369821
LR HS,raw,0.857421875,0.0170446730671687
LR HS,raw,0.861328125,0.0147601135993903
LR HS,raw,0.865234375,0.0179763047800511
LR HS,raw,0.869140625,0.0155809890811555
LR HS,raw,0.873046875,0.0163761159757456
LR HS,raw,0.876953125,0.0174477032545624
LR HS,raw,0.880859375,0.0179225562984107
LR HS,raw,0.884765625,0.0204682691052853
LR HS,raw,0.888671875,0.0170821206755163
LR HS,raw,0.892578125,0.020935160661247
LR HS,raw,0.896484375,0.0213807228149685
LR HS,raw,0.900390625,0.0153159459242749
LR HS,raw,0.904296875,0.0115772905493626
LR HS,raw,0.908203125,0.0175381499202804
LR HS,raw,0.912109375,0.0108428665012246
LR HS,raw,0.916015625,0.0183590212511507
LR HS,raw,0.919921875,0.014316815467347
LR HS,raw,0.923828125,0.0145529356759735
LR HS,raw,0.927734375,0.0128283680616633
LR HS,raw,0.931640625,0.0118114106534068
LR HS,raw,0.935546875,0.0166741503681335
LR HS,raw,0.939453125,0.01692861541784
LR HS,raw,0.943359375,0.0195849561300178
LR HS,raw,0.947265625,0.0087604397459768
LR HS,raw,0.951171875,0.0130275846467955
LR HS,raw,0.955078125,0.0131027818926245
LR HS,raw,0.958984375,0.012449768278692
LR HS,raw,0.962890625,0.015476736849788
LR HS,raw,0.966796875,0.0216137388379988
LR HS,raw,0.970703125,0.0194602865136833
LR HS,raw,0.974609375,0.0153070814635228
LR HS,raw,0.978515625,0.010692390916958
LR HS,raw,0.982421875,0.0223168558559255
LR HS,raw,0.986328125,0.0158480525945803
LR HS,raw,0.990234375,0.0135672782621583
LR HS,raw,0.994140625,0.0150488723760673
LR HS,raw,0.998046875,0.0173787977378772
LR HS,raw,1.001953125,0.015233915569247
LR HS,raw,1.005859375,0.0104891060059929
LR HS,raw,1.009765625,0.0158663333350692
LR HS,raw,1.013671875,0.0144210478412737
LR HS,raw,1.017578125,0.012054130400087
LR HS,raw,1.021484375,0.0182945592630786
LR HS,raw,1.025390625,0.0132117444160716
LR HS,raw,1.029296875,0.0154373176488861
LR HS,raw,1.033203125,0.0122626274181361
LR HS,raw,1.037109375,0.0205520128290756
LR HS,raw,1.041015625,0.0158867234914471
LR HS,raw,1.044921875,0.0140231065496931
LR HS,raw,1.048828125,0.0151248213519395
LR HS,raw,1.052734375,0.0109959423638075
LR HS,raw,1.056640625,0.0142917391717086
LR HS,raw,1.060546875,0.0106831100016214
LR HS,raw,1.064453125,0.0158838649145549
LR HS,raw,1.068359375,0.0193530099447519
LR HS,raw,1.072265625,0.0146584594892051
LR HS,raw,1.076171875,0.0154486185718604
LR HS,raw,1.080078125,0.0152470419402189
LR HS,raw,1.083984375,0.0132542302375253
LR HS,raw,1.087890625,0.020833438371152
LR HS,raw,1.091796875,0.0199493396196813
LR HS,raw,1.095703125,0.0084025412636377
LR HS,raw,1.099609375,0.0235023079566826
LR HS,raw,1.103515625,0.0198075714121698
LR HS,raw,1.107421875,0.0140036538939786
LR HS,raw,1.111328125,0.0199197654308307
LR HS,raw,1.115234375,0.0223011337271473
