series,x,y,yerr
Poisson,0.3757084383411749,2.6616383821859113,
Poisson,0.38877326248886873,2.5721933488896545,
Poisson,0.4022924007072387,2.485754138636421,
Poisson,0.41628165123991073,2.40221973998004,
Poisson,0.43075736169606593,2.3214925359896244,
Poisson,0.4457364481539888,2.2434781901760243,
Poisson,0.46123641492892004,2.1680855362517453,
Poisson,0.4772753750283124,2.095226471595521,
Poisson,0.4938720713183945,2.0248158542970325,
Poisson,0.5110458984267782,1.9567714036614627,
Poisson,0.5288169254067019,1.8910136040576258,
Poisson,0.5472059191893991,1.8274656119972994,
Poisson,0.5662343688519924,1.7660531663371872,
Poisson,0.5859245107292796,1.7067045014985551,
Poisson,0.6062993543987483,1.649350263603158,
Poisson,0.6273827095691924,1.5939234294274294,
Poisson,0.6491992139043491,1.5403592280802372,
Poisson,0.6717743618140678,1.4885950653126856,
Poisson,0.6951345342466606,1.438570450371498,
Poisson,0.7193070295172477,1.3902269253105106,
Poisson,0.7443200952081203,1.3435079966776777,
Poisson,0.7702029611784026,1.2983590694977467,
Poisson,0.7969858737215894,1.254727383473461,
Poisson,0.8247001309108659,1.2125619513307444,
Poisson,0.8533781191735257,1.1718134992358062,
Poisson,0.8830533511372205,1.1324344092145422,
Poisson,0.9137605047922654,1.094378663506955,
Poisson,0.9455354640157742,1.057601790791548,
Poisson,0.9784153605049675,1.0220608142168706,
Poisson,1.0124386171686677,0.9877142011794722,
Poisson,1.0476449930276828,0.9545218147895794,
Poisson,1.0840756296765448,0.9224448669677867,
Poisson,1.121773099360904,0.8914458731179411,
Poisson,1.1607814547267612,0.8614886083232542,
Poisson,1.2011462802996646,0.8325380650144608,
Poisson,1.2429147457540424,0.8045604120605451,
Poisson,1.2861356610349133,0.7775229552342333,
Poisson,1.3308595333963869,0.7513940990060574,
Poisson,1.377138626423614,0.7261433096223353,
Poisson,1.4250270211071612,0.7017410794239253,
Poisson,1.4745806790411637,0.6781588923640607,
Poisson,1.5258575078191363,0.6553691906849617,
Poisson,1.5789174287038326,0.6333453427142935,
Poisson,1.6338224466502544,0.6120616117438286,
Poisson,1.6906367227636299,0.5914931259539494,
Poisson,1.7494266492770258,0.5716158493488501,
Poisson,1.8102609271362264,0.5524065536684633,
Poisson,1.8732106462825378,0.5338427912442951,
Poisson,1.9383493687273228,0.5159028687674492,
Poisson,2.0057532145153676,0.49856582193817955,
Poisson,2.075500950677521,0.48181139096735304,
Poisson,2.1476740832765535,0.4656199969011924,
Poisson,2.2223569526538123,0.4499727187416301,
Poisson,2.29963683198796,0.4348512713355409,
Poisson,2.3796040292809826,0.4202379840070108,
Poisson,2.4623519928906488,0.4061157799076735,
Poisson,2.547977420732721,0.39246815606098673,
Poisson,2.6365803732805637,0.3792791640771226,
Poisson,2.7282643904941764,0.3665333915159402,
Poisson,2.8231366128152886,0.35421594387626176,
Poisson,2.9213079063699303,0.34231242719040117,
Poisson,3.0228929925247767,0.3308089312036088,
Poisson,3.1280105819486503,0.3196920131187766,
Poisson,3.2367835133358707,0.3089486818874047,
Poisson,3.3493388969535443,0.29856638302847444,
Poisson,3.4658082631805334,0.2885329839574885,
Poisson,3.586327716211716,0.27883675980852995,
Poisson,3.7110380931071076,0.2694663797327769,
Poisson,3.840085128371749,0.2604108936574576,
Poisson,3.973619624258671,0.2516597194897744,
Poisson,4.111797626993926,0.2432026307508439,
Poisson,4.254780609129658,0.23502974462520085,
Poisson,4.402735658238293,0.2271315104119013,
Poisson,4.5558356721683255,0.2194986983637308,
Poisson,4.714259561089923,0.21212238890147214,
Poisson,4.878192456566428,0.20499396219063107,
Poisson,5.047825927896055,0.19810508806843946,
Poisson,5.223358205976659,0.1914477163093625,
Poisson,5.404994414955091,0.18501406721773805,
Poisson,5.592946811931947,0.17879662253655054,
Poisson,5.787435035001727,0.1727881166617193,
Poisson,5.988686359918304,0.1669815281516332,
Poisson,6.196935965685676,0.1613700715220078,
Poisson,6.412427209384285,0.15594718931648022,
Poisson,6.635411910554127,0.1507065444436726,
Poisson,6.866150645466915,0.14564201277177158,
Poisson,7.104913051631291,0.14074767597196697,
Poisson,7.35197814288678,0.13601781460239035,
Poisson,7.607634635454775,0.131446901424469,
Poisson,7.872181285327632,0.12702959494388485,
Poisson,8.14592723739001,0.1227607331685919,
Poisson,8.429192386680498,0.1186353275765972,
Poisson,8.72230775221577,0.11464855728645498,
Poisson,9.025615863813965,0.11079576342366391,
Poisson,9.339471162369396,0.10707244367638295,
Poisson,9.664240414046436,0.10347424703410271,
Poisson,10.000303138876426,0.09999696870312613,
Poisson,10.348052054258535,0.0966365451929158,
Poisson,10.707893533882956,0.09338904956756461,
Poisson,11.080248082612504,0.09025068685684334,
Poisson,11.465550827877697,0.08721778962146057,
Poisson,11.864252028159601,0.08428681366735273,
Poisson,12.2768175991545,0.08145433390399721,
Poisson,12.703729658235305,0.07871704034190787,
Poisson,13.145487087846107,0.076071734224635,
Poisson,13.602606118487989,0.07351532429075112,
Poisson,14.075620931977506,0.07104482316145384,
Poisson,14.565084285682888,0.06865734384956322,
Poisson,15.0715681584672,0.0663500963858363,
Poisson,15.595664419093508,0.06412038455865446,
Poisson,16.137985517872966,0.06196560276327494,
Poisson,16.699165202364316,0.05988323295696345,
Poisson,17.279859257960865,0.05787084171645079,
Poisson,17.88074627423051,0.055926077394274444,
Poisson,18.502528437904502,0.05404666737068151,
Poisson,19.14593235344131,0.05223041539788262,
Poisson,19.811709892124654,0.05047519903355286,
Poisson,20.50063907068808,0.04877896716058014,
Poisson,21.213524960492524,0.04713973759016345,
Poisson,21.951200628319473,0.045555594745459595,
Poisson,22.714528109879282,0.04402468742307122,
Poisson,23.504399417171946,0.04254522662976088,
Poisson,24.321737580877627,0.04111548349186308,
Poisson,25.16749772899538,0.03973378723495041,
Poisson,26.042668202989976,0.03839852323139414,
Poisson,26.948271712751524,0.037108131113536856,
Poisson,27.885366531717647,0.03586110295027215,
Poisson,28.855047733554418,0.03465598148490112,
Poisson,29.858448471841434,0.033491358432206166,
Poisson,30.89674130425672,0.032365872832751705,
Poisson,31.971139562808354,0.031278209462489354,
Poisson,33.08289877171428,0.030227097295808775,
Poisson,34.233318114587554,0.029211308020237702,
Poisson,35.423741952640974,0.028229654601056232,
Poisson,36.655561395685446,0.027280989894147557,
Poisson,37.930215927758375,0.026364205305463934,
Poisson,39.249195089280995,0.025478229495541967,
Poisson,40.61404021771099,0.02462202712755279,
Poisson,42.026346248724096,0.02379459765742447,
Poisson,43.48776358003,0.022994974164622473,
Poisson,45.0,0.022222222222222223,
