k,tau,E
8.140364187194036,10.541140874399805,1.4834917516763209
9.9379225799609,10.541140874399805,1.4548008832163764
11.735480972727762,10.541140874399805,1.4280488455894953
13.533039365494625,10.541140874399805,1.4081371681445118
15.330597758261488,10.541140874399805,1.3923739221995741
17.12815615102835,10.541140874399805,1.3791734580233075
18.925714543795216,10.541140874399805,1.367552082986207
20.723272936562076,10.541140874399805,1.3585566505126014
22.520831329328942,10.541140874399805,1.350055696093152
24.3183897220958,10.541140874399805,1.343648138576698
26.115948114862668,10.541140874399805,1.3366895300325266
27.913506507629528,10.541140874399805,1.3297737059611452
29.711064900396394,10.541140874399805,1.3251675871899493
31.508623293163257,10.541140874399805,1.3185139723907953
33.30618168593012,10.541140874399805,1.3137497506743137
35.10374007869699,10.541140874399805,1.3095482763916055
36.901298471463846,10.541140874399805,1.3055120785196874
38.698856864230706,10.541140874399805,1.3014636349875743
40.49641525699757,10.541140874399805,1.2972424084370056
42.29397364976444,10.541140874399805,1.2928152878198287
44.0915320425313,10.541140874399805,1.290054787459377
0.950130616126582,11.078755182457158,1.8772056899101177
2.7476890088934454,11.078755182457158,1.7701547786846499
4.545247401660308,11.078755182457158,1.6170753111578726
6.342805794427172,11.078755182457158,1.5441376970522191
8.140364187194036,11.078755182457158,1.4847855080971772
9.9379225799609,11.078755182457158,1.452021958656723
11.735480972727762,11.078755182457158,1.4283253302169938
13.533039365494625,11.078755182457158,1.4076804681677768
15.330597758261488,11.078755182457158,1.3915729731361077
17.12815615102835,11.078755182457158,1.3778580039906023
18.925714543795216,11.078755182457158,1.366805250851054
20.723272936562076,11.078755182457158,1.3563280799726858
22.520831329328942,11.078755182457158,1.3492199180933504
24.3183897220958,11.078755182457158,1.3414322348890755
26.115948114862668,11.078755182457158,1.335061720023376
27.913506507629528,11.078755182457158,1.3296943033382087
29.711064900396394,11.078755182457158,1.323280331765068
31.508623293163257,11.078755182457158,1.3189390903032145
33.30618168593012,11.078755182457158,1.3137819581806107
35.10374007869699,11.078755182457158,1.3092528207351655
36.901298471463846,11.078755182457158,1.3054204603807014
38.698856864230706,11.078755182457158,1.301557399082978
40.49641525699757,11.078755182457158,1.2978024250991023
42.29397364976444,11.078755182457158,1.2938494755912247
44.0915320425313,11.078755182457158,1.2918646244670122
0.950130616126582,11.616369490514511,1.8983971427157373
2.7476890088934454,11.616369490514511,1.7382398490500421
4.545247401660308,11.616369490514511,1.6190796561658123
6.342805794427172,11.616369490514511,1.535762144883376
8.140364187194036,11.616369490514511,1.4895199111910993
9.9379225799609,11.616369490514511,1.4479330721512542
11.735480972727762,11.616369490514511,1.42870006744692
13.533039365494625,11.616369490514511,1.4061133219807476
15.330597758261488,11.616369490514511,1.3893100122982291
17.12815615102835,11.616369490514511,1.3763404131934187
