series,x,y
KDE,0.259765625,1.3957453817555798
KDE,0.263671875,1.3654796482473617
KDE,0.267578125,1.3369789352513206
KDE,0.271484375,1.3099763495567196
KDE,0.275390625,1.284425009530063
KDE,0.279296875,1.2599391621413945
KDE,0.283203125,1.2357660712750342
KDE,0.287109375,1.2116283609738252
KDE,0.291015625,1.1881384414166525
KDE,0.294921875,1.165530575586741
KDE,0.298828125,1.143110772298641
KDE,0.302734375,1.1208281972758298
KDE,0.306640625,1.0994023082668751
KDE,0.310546875,1.078701307038216
KDE,0.314453125,1.0580184412490925
KDE,0.318359375,1.0372231187413017
KDE,0.322265625,1.016639351645282
KDE,0.326171875,0.9967580565397552
KDE,0.330078125,0.97783679580168
KDE,0.333984375,0.9595417205996052
KDE,0.337890625,0.941514633643496
KDE,0.341796875,0.9235972309321192
KDE,0.345703125,0.90558723802315
KDE,0.349609375,0.8878385818706833
KDE,0.353515625,0.871135747956927
KDE,0.357421875,0.8556172227581144
KDE,0.361328125,0.8405286328166246
KDE,0.365234375,0.8250753203375718
KDE,0.369140625,0.8092541181084191
KDE,0.373046875,0.7937019044345399
KDE,0.376953125,0.7793775472400989
KDE,0.380859375,0.7664557312147438
KDE,0.384765625,0.7537990498784194
KDE,0.388671875,0.7408699108154938
KDE,0.392578125,0.7283816156141425
KDE,0.396484375,0.7163354153035774
KDE,0.400390625,0.7037671428829148
KDE,0.404296875,0.6907509849539185
KDE,0.408203125,0.6785643715611221
KDE,0.412109375,0.6679184252091304
KDE,0.416015625,0.658246725759454
KDE,0.419921875,0.648369531719246
KDE,0.423828125,0.6375161194643055
KDE,0.427734375,0.6261577793887606
KDE,0.431640625,0.615404566273018
KDE,0.435546875,0.6054949052331781
KDE,0.439453125,0.5955596497169426
KDE,0.443359375,0.5852464630562452
KDE,0.447265625,0.5752866808697008
KDE,0.451171875,0.5662092212387313
KDE,0.455078125,0.5577599147749502
KDE,0.458984375,0.5495407691403061
KDE,0.462890625,0.5412612602339998
KDE,0.466796875,0.5328312016322848
KDE,0.470703125,0.5243374592028508
KDE,0.474609375,0.5159154574933557
KDE,0.478515625,0.5076873201533074
KDE,0.482421875,0.4995226042506496
KDE,0.486328125,0.4914076851217514
KDE,0.490234375,0.4835306752851756
KDE,0.494140625,0.4759020352562138
KDE,0.498046875,0.4685624070556933
KDE,0.501953125,0.4615178969815761
KDE,0.505859375,0.4545800545851988
KDE,0.509765625,0.4477240465422551
KDE,0.513671875,0.4410865702687302
KDE,0.517578125,0.4347647468837891
KDE,0.521484375,0.4288321550149974
KDE,0.525390625,0.4233749798753056
KDE,0.529296875,0.4183384232342158
KDE,0.533203125,0.4133218159819927
KDE,0.537109375,0.4080174937754788
KDE,0.541015625,0.4025325577688626
KDE,0.544921875,0.3973155400650995
KDE,0.548828125,0.3926166313252551
KDE,0.552734375,0.3881790178766454
KDE,0.556640625,0.3836342314230458
KDE,0.560546875,0.3786651394807986
KDE,0.564453125,0.3733487042743345
KDE,0.568359375,0.3681804345026329
KDE,0.572265625,0.363315431828326
KDE,0.576171875,0.3585112019595835
KDE,0.580078125,0.3536036491016876
KDE,0.583984375,0.3486151808273435
KDE,0.587890625,0.3435806858633528
KDE,0.591796875,0.3387217906452595
KDE,0.595703125,0.3343211736878198
KDE,0.599609375,0.3301180419187137
KDE,0.603515625,0.3257341037992632
KDE,0.607421875,0.3212431344409615
KDE,0.611328125,0.3170335250498284
KDE,0.615234375,0.3132158300534211
KDE,0.619140625,0.3094633417671517
KDE,0.623046875,0.3057077460559062
KDE,0.626953125,0.3020716844559538
KDE,0.630859375,0.2984134072466727
KDE,0.634765625,0.2946803696810195
KDE,0.638671875,0.2909335404752252
KDE,0.642578125,0.2871163184422416
KDE,0.646484375,0.2832626761279998
KDE,0.650390625,0.2796998982432167
KDE,0.654296875,0.276478817682122
KDE,0.658203125,0.2730963632069331
KDE,0.662109375,0.2693497373148715
KDE,0.666015625,0.265471860350127
KDE,0.669921875,0.2618728203011053
KDE,0.673828125,0.258829476678861
KDE,0.677734375,0.2560208303303307
KDE,0.681640625,0.2531059828273987
KDE,0.685546875,0.2503104958153515
KDE,0.689453125,0.2477574833665361
KDE,0.693359375,0.2450797245028598
KDE,0.697265625,0.2421521176763134
KDE,0.701171875,0.2393825367047778
KDE,0.705078125,0.2369964891352932
KDE,0.708984375,0.2347120735799095
KDE,0.712890625,0.2322128366727864
KDE,0.716796875,0.2293939552901932
KDE,0.720703125,0.2262626655949996
KDE,0.724609375,0.2230709643545717
KDE,0.728515625,0.2201709652501858
KDE,0.732421875,0.2175202360943989
KDE,0.736328125,0.214890210011968
KDE,0.740234375,0.2123026966264328
KDE,0.744140625,0.2098558531386479
KDE,0.748046875,0.2074410645732114
KDE,0.751953125,0.2048470665105274
KDE,0.755859375,0.2021073788810723
KDE,0.759765625,0.1995191200019132
KDE,0.763671875,0.1971515762591821
KDE,0.767578125,0.1947721862248109
KDE,0.771484375,0.1923770060899607
KDE,0.775390625,0.1900458856156646
KDE,0.779296875,0.1878014993431083
KDE,0.783203125,0.1858327294697142
KDE,0.787109375,0.1841406194697432
KDE,0.791015625,0.1823003356673576
KDE,0.794921875,0.1800510313206862
KDE,0.798828125,0.1776851230888928
KDE,0.802734375,0.1755702577959267
KDE,0.806640625,0.1735776590823917
KDE,0.810546875,0.1713977564903545
KDE,0.814453125,0.1691648058318818
KDE,0.818359375,0.1671193802494687
KDE,0.822265625,0.1651310610610518
KDE,0.826171875,0.163027486089185
KDE,0.830078125,0.1607581784040515
KDE,0.833984375,0.1583329287983258
KDE,0.837890625,0.1560259895799416
KDE,0.841796875,0.1540667351581152
KDE,0.845703125,0.1523651686757335
KDE,0.849609375,0.1507979576098365
KDE,0.853515625,0.1493198176786116
